site,monte,council,date,in_out,shrub_tree,section,Erica scoparia,Daphne gnidium,Stauracanthus boivinii,Erica sp.,Calluna vulgaris,Erica australis,Cistus salvifolius ,Genista triacanthos ,Arbutus unedo,Lavandula stoechas,Phillyrea angustifolia,Genista tridens,Quercus suber,Thymus baeticus,Phillyrea latifolia,Teucrium fruticans ,Ruscus aculeatus,Ulex borgiae,Quercus canariensis,Pinus pinaster,Pistacia lentiscus ,Erica arborea,Cistus crispus,Smilax aspera,Phlomys purpurea,Quercus lusitanica,Olea europaea,Crataegus monogyna,Rubus ulmifolius ,Myrtus communis,Viburnum tinus,Adenocarpus telonensis,Calicotome villosa ,Genista tridentata,Dittrichia viscosa,Pyrus bourgaeana,Ilex aquifolium ,Halimium halimifolium,Dorycnium pentaphyllum,Ceratonia siliqua,Cistus albidus,Cistus populifolius,Quercus pyrenaica,Lithodora prostrata,Cytisus striatus,Rosa sempervirens,Asparagus aphyllus,Cistus ladanifer,Chamaerops humilis
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,0,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,3,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,outside,tree,2,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,1,0.9,,,,,,,,,,,,,,11.8,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,1,3.2,,,,,,,,,,,,,,11.9,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,,,,,,,,,14.1,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,,,,,,,,,14.2,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,tree,1,,,,,,,,,9.1,,,,,,7.2,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,tree,1,,,,,,,,,11.9,,,,,,9.6,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,tree,1,,,,,,,,,20.4,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,tree,1,,,,,,,,,23.4,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,0.9,,,,,,,,3,,,,,,,,0.4,23.8,24.9,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,1.9,,,,,,,,8.4,,,,,,,,0.65,25,25,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,shrub,2,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,24.1,,,,3.4,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barrancones,Monte_Barrancones,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,25,,,,4.7,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,18,9.8,1.2,1.6,,4.65,,,19.6,,,2.5,,3.6,,,6.7,3.2,4.8,6.15,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,18.4,10.3,1.4,1.9,,4.9,,,20.1,,,2.6,,3.8,,,6.9,3.5,4.9,6.3,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,23.15,12.9,2.3,4,,11,,,24.9,,,,,13.1,,,7.7,5,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,23.3,13,2.4,4.1,,11.1,,,25,,,,,13.65,,,9.2,5.3,,6.55,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,14.7,2.9,10.35,,11.9,,,,,,,,24.5,,,19.3,18.5,,7.55,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,15,3.1,10.55,,12,,,,,,,,24.8,,,20.1,19.1,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,3.4,12.3,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,3.8,12.55,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,22.1,14.3,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,22.3,14.4,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,14.85,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,15,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,15.7,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,15.8,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,20.2,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,20.4,,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,22.55,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,22.9,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,1,,,,,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,1,,,,,,,,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,7.9,,9.8,16.2,4.3,7.1,,0.8,,,,,,8.4,,1.75,,,22.4,7.9,0.2,13.3,1.6,11.6,12.5,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,8.1,,10.2,16.4,4.8,7.2,,0.9,,,,,,8.5,,2.6,,,25,8.5,0.4,13.5,1.7,11.8,12.7,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,8.3,,11,23.2,6.5,15,,2.7,,,,,,9.2,,5.4,,,,10.1,1.95,13.9,2.2,14.7,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,8.5,,11.2,23.9,6.8,15.5,,2.8,,,,,,9.4,,5.55,,,,11,2,14,2.35,14.9,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,20.4,,,,9.7,17.5,,2.95,,,,,,13.1,,6.1,,,,21.9,2.8,14.7,,15.4,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,20.6,,,,9.8,17.6,,3,,,,,,13.3,,6.2,,,,23,3,14.9,,15.6,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,21.4,,,,16.9,,,4.1,,,,,,13.9,,6.4,,,,,,16.5,,16,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,22,,,,17,,,4.3,,,,,,14.1,,7,,,,,,16.6,,16.5,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,19.4,,,16.3,,,,,,,,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,19.5,,,16.5,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,21,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,21.2,,,,,,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,shrub,2,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,2,,,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,19/06/2015,outside,tree,2,,,,,,,,,,,,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,0,,,,,,2,,4.1,14.8,,13.4,,,1.6,20.5,,13.8,12.5,3.8,,5.8,2.1,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,0.45,,,,,,2.6,,7.1,14.9,,13.7,,,3.6,21.1,,14.3,12.6,4.5,,6.4,2.3,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,1.5,,,,,,21.6,,7.3,15.55,,,,,17.8,,,16.3,12.9,,,16.9,12.1,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,1.6,,,,,,22.5,,9.9,16.3,,,,,20.5,,,18,15.1,,,18.3,12.5,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,8.1,,,,,,,,,16.6,,,,,20.6,,,18.3,24.2,,,21.4,14.1,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,8.7,,,,,,,,,16.8,,,,,20.75,,,19.1,24.3,,,22.1,14.25,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,9.3,,,,,,,,,17.2,,,,,21,,,20.8,,,,22.8,14.85,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,10.55,,,,,,,,,17.8,,,,,21.9,,,21,,,,23.5,15,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,11.8,,,,,,,,,20.6,,,,,22.4,,,24.25,,,,24.45,17,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,14.8,,,,,,,,,21.1,,,,,22.7,,,25,,,,25,17.3,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,17.75,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,1,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,16.7,,5.9,,,,,,,0.4,,14.3,,,0,7.6,,5.7,0.7,,,3.3,,2.4,7.1,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,16.8,,7.1,,,,,,,0.6,,14.5,,,2.9,8.4,,6.3,0.8,,,3.6,,3.3,7.9,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,22.4,,,,,,,,,3.9,,24.3,,,3.1,,,9.6,1.9,,,23.25,,4,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,22.8,,,,,,,,,4,,24.55,,,5.7,,,12.2,2,,,23.5,,6.2,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,24.1,,,,,,,,,8.4,,,,,6,,,19.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,24.2,,,,,,,,,8.6,,,,,6.9,,,21.2,3,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,24.6,,,,,,,,,13.7,,,,,7.9,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,25,,,,,,,,,14,,,,,12.2,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,15.4,,,,,16,,,,8.35,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,16.7,,,,,17.5,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,23,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,23.3,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,24.5,,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,24.65,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,shrub,2,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,,,,,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernan_Martin,Monte_HernanMartin,Alcala de los Gazules ,10/06/2015,inside,tree,2,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,7,,,,7.9,1.2,,,,,,3.6,,,,,10,,,9.5,,,,,,,,,,14.7,12.8,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,7.9,,,,9.1,2.4,,,,,,3.9,,,,,10.5,,,9.8,,,,,,,,,,15.1,14,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,3.1,,,,,,,,,,,11.2,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,3.4,,,,,,,,,,,11.4,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,3.9,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,4.6,,,,,,,,,,,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,1,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,tree,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,tree,1,,,,,,,,,,,,,6,,,,,,,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,tree,1,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,tree,1,,,,,,,,,,,,,17.3,,,,,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,2,,,22.8,,,2.2,0.5,,,,,,,,,,,1.2,,,9.2,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,2,,,23.2,,,3.5,0.9,,,,,,,,,,,2.2,,,10.2,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,2,,,24.9,,,8.5,20.6,,,,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,2,,,25,,,9,22.8,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teja1,Monte_LaTeja,Los Barrios,17/06/2015,outside,shrub,2,,,,,,12.9,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
